card_id	card_parent_id	card_title	category_id	category_title	number_id
55ed7563-d2dd-469f-9949-c3978d8f6d14	/komp_utery-i-it/drugoe	Настройка интернет рекламы в Яндекс.Директ, Google Реклама, Vk 	/raznoe/internet-marketolog/nastrojka-andeks.direkta	Услуги интернет-маркетолога по настройке Яндекс.Директа	717
7f76d62c-7ee2-4f6b-b426-46235b13ceee	/tvorcestvo,-rukodelie-i-hobbi/sit_e	Дизайн и пошив штор на заказ			0
4e1ebc89-8fef-4c98-bf56-12fb4376cb05	/uristy/jilisnye-spory	Брачный договор(сбор пакета документов, сопровождение у нотариуса, регистрация права собственности)	/uristy/uridiceskie-dokumenty/sostavlenie-bracnogo-dogovora	Составление брачного договора	3525
cb95cc3f-a43a-46e4-b6ad-eb9fbcd48808	/remont-i-stroitel_stvo/master-na-cas	Установка классического холодильника - разблокировка, установка на место эксплуатации.	4021	Установка и подключение холодильника	4021
77b594cf-dfd1-4af8-b25c-d18a24839861	/remont-i-stroitel_stvo/snos-i-demontaj	Прием металлолома			0
4faacfc7-12c6-4a80-bd55-3d3d56f7411b	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Ремонт самртфона xiaomi	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety/remont-mobil_nyh-telefonov	Ремонт мобильных телефонов	2137
6a6aeea9-2d00-4997-935b-6c7301353e62	/raznoe/psiholog	Психологическое консультирование онлайн	/raznoe/psiholog/konsul_tazia-psihologa	Консультация психолога	818
ca59f04f-8162-464d-8355-20f88a9dc940	/krasota/kosmetolog	Классический или пластический массаж лица и зоны декольте			0
c81d0f28-79ab-48f6-9f2f-790950b955cb	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie	Перевозка тралом Нижний Тагил	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie/stroitel_nye-gruzy-i-oborudovanie	Перевозка строительных грузов и оборудования	208
c5dae9fe-337f-4e20-842f-a47f486d456f	/remont-i-stroitel_stvo/santehniceskie-raboty-i-otoplenie	Монтаж писсуара	/remont-i-stroitel_stvo/santehniceskie-raboty-i-otoplenie/montaj-pissuara	Монтаж писсуара	1865
6c0083ea-3209-4f48-958e-9ce7f9eb3f49	/remont-i-stroitel_stvo/drugoe	Бетонный завод Нагорный район (доставка)			0
71dc7321-14f6-4fad-aca6-fe3a54c9484b	/komp_utery-i-it/komp_uternaa-pomos_	Ремонт видеокарты	/komp_utery-i-it/komp_uternaa-pomos_/remont-videokarty	Ремонт компьютерных видеокарт	319
3778c383-20e0-489b-8588-53d1dc31a76c	/raznoe/drugoe	Онлайн подготовка к сдаче теоретического экзамена в ГИБДД с преподавателем.	/repetitory-i-obucenie/avtoinstruktory/podgotovka-k-sdace-ekzamena-v-gibdd	Подготовка к сдаче экзамена в ГИБДД	2269
53b0602a-0c85-4e41-94c6-0fa1df8a9d8f	/raznoe/obezzarajivanie	Уничтожение клопов в садике	/raznoe/obezzarajivanie/unictojenie-klopov	Уничтожение клопов	779
ba49c81e-6b7f-4ddb-a1ca-b6c3b4ad3680	/repetitory-i-obucenie/menedjment	Консультации по курсовым работам по Менеджменту			0
baa561eb-2a79-4935-bfd9-8fbf32d2bd0d	4121	Видео Love Story			0
